"shape_id","shape_pt_lat","shape_pt_lon","shape_pt_sequence"
"100","62.3126009902758","25.6087745118843","1"
"100","62.2872139607109","25.7444638175525","2"
"100","62.2875481149661","25.7178204191858","3"
"100","62.2414794319479","25.7500510430261","4"
"101","62.2710747636522","25.9032354289304","1"
"101","62.2669716519904","25.9029124513887","2"
"101","62.2651176753703","25.8992495907493","3"
"101","62.264990497346","25.8882200563532","4"
"101","62.2600338073278","25.8865761909851","5"
"101","62.256750102358","25.8816129521923","6"
"101","62.2511016093902","25.8793405772039","7"
"101","62.2485543770392","25.8760317677805","8"
"101","62.2479972839531","25.8672803589502","9"
"101","62.24526803439","25.8537483610606","10"
"101","62.2419491200743","25.8442339410066","11"
"101","62.2421482413344","25.8369564206545","12"
"101","62.24335856570047","25.830061152547074","13"
"101","62.2431252483236","25.8234119425423","14"
"101","62.2438365218492","25.8129554998026","15"
"101","62.2445749128505","25.8053408192962","16"
"101","62.2432475641635","25.7970384501845","17"
"101","62.2431622506754","25.7924284049914","18"
"101","62.2451760009147","25.7863159995109","19"
"101","62.2485207932456","25.7802135722217","20"
"101","62.2507012946287","25.7754531529299","21"
"101","62.25087588","25.7746777","22"
"101","62.25100326","25.77414126","23"
"101","62.25122055","25.7734117","24"
"101","62.25142786","25.77285916","25"
"101","62.2514878","25.77272505","26"
"101","62.25161268","25.77240855","27"
"101","62.25153026","25.77216715","28"
"101","62.25136292","25.77178092","29"
"101","62.25120307","25.7713464","30"
"101","62.25103073","25.77089042","31"
"101","62.25089086","25.77042372","32"
"101","62.2508459","25.77028961","33"
"101","62.25060363","25.76945812","34"
"101","62.25055118","25.76929183","35"
"101","62.25033388","25.76847107","36"
"101","62.2499839355204","25.76676757461","37"
"101","62.248129348739","25.7620082067204","38"
"101","62.2463149716623","25.7589653169978","39"
"101","62.2430375218969","25.7522969666015","40"
"101","62.2406377371537","25.747521165335","41"
"101","62.2385595298106","25.7433687156039","42"
"101","62.2395653864618","25.7327615959063","43"
"101","62.2398330546473","25.7276816361322","44"
"101","62.2398787","25.72705881","45"
"101","62.23991243","25.72665112","46"
"101","62.23992368","25.72602884","47"
"101","62.23993742","25.72557287","48"
"101","62.23995491","25.72534488","49"
"101","62.23967631","25.72521345","50"
"101","62.2393184323728","25.7251753487871","51"
"101","62.2374906143345","25.7202028225976","52"
"101","62.23711308","25.71944784","53"
"101","62.23681822","25.71887385","54"
"101","62.23657333","25.71842324","55"
"101","62.23650586","25.71828377","56"
"101","62.2364334","25.71816575","57"
"101","62.23632344","25.71804773","58"
"101","62.23625847","25.71799945","59"
"101","62.2360881875367","25.7179529051695","60"
"101","62.2327643502753","25.7175048220645","61"
"101","62.2305275267924","25.7104354377672","62"
"101","62.2323300436053","25.7066736870953","63"
"101","62.2348124244874","25.6993433630493","64"
"101","62.2370567953067","25.6944773126389","65"
"101","62.23726145","25.69343153","66"
"101","62.23736765","25.69286022","67"
"101","62.2377522195018","25.6904438361647","68"
"101","62.2391859067909","25.6852565780482","69"
"101","62.2403652473316","25.6785277808485","70"
"101","62.24042088","25.67814965","71"
"101","62.24049583","25.67773659","72"
"101","62.2405508","25.67752738","73"
"101","62.24067822","25.67721087","74"
"101","62.2408956","25.67687828","75"
"101","62.2422723472444","25.6753069697623","76"
"101","62.2447184934816","25.6740017238194","77"
"101","62.2446103264459","25.6805291370365","78"
"101","62.2437026812586","25.6927857865147","79"
"101","62.2458402010086","25.6887290070866","80"
"101","62.2478441122265","25.6882869245884","81"
"101","62.2497534160165","25.6900656221937","82"
"102","62.2414794319479","25.7500510430261","1"
"102","62.2875481149661","25.7178204191858","2"
"102","62.2872139607109","25.7444638175525","3"
"103","62.3970241857439","25.6076367541683","1"
"103","62.3947854447625","25.6138279539419","2"
"103","62.391603817058","25.6328799421948","3"
"103","62.3935254080542","25.6394158873036","4"
"103","62.3949879639425","25.6485292685446","5"
"103","62.394117497155","25.6507718841549","6"
"103","62.3902660802149","25.6479562655216","7"
"103","62.3882240316043","25.6468682262911","8"
"103","62.3881241232382","25.652700706354","9"
"103","62.3883397213961","25.6600768335923","10"
"103","62.3886019121716","25.6674515062301","11"
"103","62.3876506068641","25.6745271548999","12"
"103","62.3865504600574","25.6878373828051","13"
"103","62.386623801257","25.6986323550099","14"
"103","62.3836881675024","25.7058209475153","15"
"103","62.3778228738966","25.7027598073364","16"
"103","62.3689139525647","25.7009013703726","17"
"103","62.3453595617043","25.7033072148607","18"
"103","62.3391483727172","25.7048436429858","19"
"103","62.3287220025001","25.7074554875214","20"
"103","62.3164540821263","25.7105887310512","21"
"103","62.3088340734296","25.712815910807","22"
"103","62.2907293923713","25.7175514476781","23"
"103","62.2557004435428","25.7521246451156","24"
"103","62.2518686119867","25.7494033929636","25"
"103","62.2496946717584","25.7496506072313","26"
"103","62.2466899649007","25.750050207485","27"
"103","62.2431833242808","25.7525876965025","28"
"103","62.2406377371537","25.747521165335","29"
"104","62.1234364253329","25.6821557462299","1"
"104","62.1250653104722","25.6755758862712","2"
"104","62.1259028356649","25.6708280280529","3"
"104","62.1287525164794","25.6663010723634","4"
"104","62.1307725963616","25.6717899162041","5"
"104","62.1333569225728","25.6744273720523","6"
"104","62.1370787313469","25.6766715773302","7"
"104","62.13726235","25.67864095","8"
"104","62.13754314","25.68072235","9"
"104","62.13779385","25.68253552","10"
"104","62.13790416","25.68346356","11"
"104","62.1379986503766","25.6848497742757","12"
"104","62.13804598","25.68662351","13"
"104","62.13814626","25.68798607","14"
"104","62.1383418","25.68925207","15"
"104","62.13878804","25.69118326","16"
"104","62.13922426","25.69317882","17"
"104","62.1397060065007","25.695735849286","18"
"104","62.14001612","25.69690684","19"
"104","62.14039716","25.69806556","20"
"104","62.14097874","25.69956759","21"
"104","62.14133971","25.7002757","22"
"104","62.14176084","25.70087651","23"
"104","62.14215189","25.70132712","24"
"104","62.14285375","25.70201377","25"
"104","62.14337512","25.70259312","26"
"104","62.14370599","25.70319394","27"
"104","62.14403685","25.70409516","28"
"104","62.14432761","25.70491055","29"
"104","62.14450808","25.70564011","30"
"104","62.1448289","25.70750693","31"
"104","62.14526002","25.71063976","32"
"104","62.14557081","25.71325759","33"
"104","62.14556078","25.714824","34"
"104","62.14543045","25.71639041","35"
"104","62.14519986","25.71769933","36"
"104","62.1447888","25.71905116","37"
"104","62.14426745","25.72012405","38"
"104","62.14307433","25.72162608","39"
"104","62.14245269","25.72211961","40"
"104","62.14172074","25.72289208","41"
"104","62.14086844","25.72375039","42"
"104","62.1399359","25.72512368","43"
"104","62.1393535619111","25.7261873849133","44"
"104","62.13883439","25.7271767","45"
"104","62.13841322","25.72814229","46"
"104","62.13806223","25.72912935","47"
"104","62.13784663","25.72976235","48"
"104","62.13766111","25.73069576","49"
"104","62.13749063","25.73192957","50"
"104","62.13739035","25.73329213","51"
"104","62.13742544","25.73453668","52"
"104","62.13738533","25.73485854","53"
"104","62.13739035","25.73513749","54"
"104","62.13746054","25.73533061","55"
"104","62.1375781368102","25.7361482656713","56"
"104","62.1391580305833","25.7445649002755","57"
"104","62.1383583234882","25.7676796147586","58"
"104","62.1410981373678","25.7703547851831","59"
"104","62.1434636551115","25.772865928706","60"
"104","62.145421678203","25.769611412353","61"
"104","62.1430022602354","25.7621901138966","62"
"104","62.14277411","25.76207704","63"
"104","62.1425034","25.76178736","64"
"104","62.14221262","25.76127237","65"
"104","62.14204217","25.76090759","66"
"104","62.14189176","25.76062864","67"
"104","62.14179651","25.76047844","68"
"104","62.14163107","25.76022095","69"
"104","62.1409743","25.75963086","70"
"104","62.14046291","25.75921244","71"
"104","62.1399465","25.75899786","72"
"104","62.1397259","25.7589764","73"
"104","62.13937493","25.75893349","74"
"104","62.13906407","25.75880474","75"
"104","62.13891365","25.75869746","76"
"104","62.138951212497","25.7582732402075","77"
"104","62.13917081","25.75661925","78"
"104","62.13925103","25.75399069","79"
"104","62.13925604","25.75139431","80"
"104","62.13920089","25.74798254","81"
"104","62.13918083","25.74568657","82"
"104","62.13915577","25.74401287","83"
"104","62.13916579","25.74347643","84"
"104","62.13915075","25.74328331","85"
"104","62.13937637","25.74304728","86"
"104","62.13997803","25.74285416","87"
"104","62.1401073675765","25.7426056485017","88"
"104","62.14027871","25.74278519","89"
"104","62.14051936","25.74273155","90"
"104","62.1409004","25.74265644","91"
"104","62.14124132","25.74257062","92"
"104","62.14141178","25.74262426","93"
"104","62.1417577","25.74289248","94"
"104","62.1433830157546","25.7442975148012","95"
"104","62.14375298","25.7447593","96"
"104","62.14405878","25.74528501","97"
"104","62.14453502","25.74613259","98"
"104","62.14486086","25.74689433","99"
"104","62.1451115","25.74733422","100"
"104","62.14555263","25.74806378","101"
"104","62.14609401","25.7488899","102"
"104","62.14633963","25.74929759","103"
"104","62.14684591","25.74984476","104"
"104","62.147141945333","25.7499874681723","105"
"104","62.14834293","25.75105337","106"
"104","62.15006713","25.75225499","107"
"104","62.1521400526501","25.7536212994531","108"
"104","62.15263671","25.75395865","109"
"104","62.15314789","25.7542376","110"
"104","62.15390964","25.75443072","111"
"104","62.15484174","25.75462384","112"
"104","62.15551325","25.75477404","113"
"104","62.15609454","25.75496716","114"
"104","62.15644531","25.75503154","115"
"104","62.15681612","25.75492425","116"
"104","62.1573728276851","25.754338920443","117"
"104","62.15789591","25.75380885","118"
"104","62.15861745","25.75315439","119"
"104","62.15907342","25.75268232","120"
"104","62.15943919","25.752339","121"
"104","62.1619112287033","25.7506824039779","122"
"104","62.16321102","25.7499744","123"
"104","62.16551548","25.74851527","124"
"104","62.16678787","25.74763551","125"
"104","62.16736894","25.74727073","126"
"104","62.1681170167154","25.7469382829579","127"
"104","62.16964822","25.74643744","128"
"104","62.1706645612924","25.746159399232","129"
"104","62.17093295","25.74608339","130"
"104","62.1712535","25.74591173","131"
"104","62.17148389","25.74579371","132"
"104","62.17189459","25.74538601","133"
"104","62.17231529","25.74497832","134"
"104","62.1745566852683","25.7423418540249","135"
"104","62.1766590430191","25.7395649864447","136"
"104","62.17723812","25.73830498","137"
"104","62.17752355","25.73767198","138"
"104","62.17800427","25.7365991","139"
"104","62.17826966","25.73588027","140"
"104","62.17846495","25.73536528","141"
"104","62.17969172","25.73111666","142"
"104","62.17977184","25.73117031","143"
"104","62.17986197","25.73111666","144"
"104","62.17987198","25.73085917","145"
"104","62.17985696","25.7307197","146"
"104","62.1801490286456","25.7296419351281","147"
"104","62.18090837","25.72684468","148"
"104","62.18131894","25.72508515","149"
"104","62.18169946","25.72387279","150"
"104","62.18223518","25.72278918","151"
"104","62.1834231610281","25.7206324896605","152"
"104","62.18381727","25.71993531","153"
"104","62.18428787","25.71917357","154"
"104","62.1871518332688","25.7156209589963","155"
"104","62.18825961","25.71431349","156"
"104","62.18853743","25.71394335","157"
"104","62.18863003","25.71377169","158"
"104","62.18873015","25.7134981","159"
"104","62.18882025","25.71316551","160"
"104","62.1892799654558","25.713360043553","161"
"104","62.1929607880402","25.7152722403749","162"
"104","62.1957049741993","25.7175395254199","163"
"104","62.2006874685717","25.7237112911216","164"
"104","62.2049760232949","25.7217142676745","165"
"104","62.2106369661969","25.7197037433387","166"
"104","62.2155447537345","25.7151751504026","167"
"104","62.21660034","25.71522106","168"
"104","62.21823064","25.71625103","169"
"104","62.22022087","25.71792472","170"
"104","62.2214744408885","25.7187546740446","171"
"104","62.2245757147552","25.7195471972292","172"
"104","62.2302374341455","25.7206947906553","173"
"104","62.2342750055432","25.7302327708397","174"
"104","62.2349171086535","25.7388276925072","175"
"104","62.2375359715794","25.7413403242564","176"
"104","62.2408291494203","25.7479020680277","177"
"104","62.2438518045278","25.7539175916026","178"
"104","62.245415320955","25.7457078999245","179"
"105","62.2203972335112","25.8509804030815","1"
"105","62.2229990830439","25.8516483155224","2"
"105","62.2243853101063","25.8525316941535","3"
"105","62.2265807181905","25.857453565022","4"
"105","62.2309527030745","25.8609108170052","5"
"105","62.2344619586623","25.861873683635","6"
"105","62.2383561279658","25.8687313324199","7"
"105","62.2405152031281","25.8710147562102","8"
"105","62.2449678299208","25.8751282530408","9"
"105","62.2452370115104","25.8772224130414","10"
"105","62.2479972839531","25.8672803589502","11"
"105","62.24526803439","25.8537483610606","12"
"105","62.2419491200743","25.8442339410066","13"
"105","62.2404047322367","25.8346118257027","14"
"105","62.2398719933378","25.8297363431315","15"
"105","62.2399892048253","25.8220033760143","16"
"105","62.2411697886963","25.8107678830381","17"
"105","62.2412644043991","25.8038890360006","18"
"105","62.24158018","25.80244321","19"
"105","62.24178005","25.80158491","20"
"105","62.24196743","25.80108602","21"
"105","62.24220728","25.80053348","22"
"105","62.24235968","25.80017406","23"
"105","62.24250959","25.79987902","24"
"105","62.24261452","25.79960544","25"
"105","62.24280189","25.79924066","26"
"105","62.24290682","25.79898853","27"
"105","62.24299427","25.79874713","28"
"105","62.2430967","25.79840381","29"
"105","62.24318914","25.79790492","30"
"105","62.2432391","25.79751331","31"
"105","62.2432475641635","25.7970384501845","32"
"105","62.2431622506754","25.7924284049914","33"
"105","62.2451760009147","25.7863159995109","34"
"105","62.2485207932456","25.7802135722217","35"
"105","62.2507012946287","25.7754531529299","36"
"105","62.25087588","25.7746777","37"
"105","62.25100326","25.77414126","38"
"105","62.25122055","25.7734117","39"
"105","62.25142786","25.77285916","40"
"105","62.2514878","25.77272505","41"
"105","62.25161268","25.77240855","42"
"105","62.25153026","25.77216715","43"
"105","62.25136292","25.77178092","44"
"105","62.25120307","25.7713464","45"
"105","62.25103073","25.77089042","46"
"105","62.25089086","25.77042372","47"
"105","62.2508459","25.77028961","48"
"105","62.25060363","25.76945812","49"
"105","62.25055118","25.76929183","50"
"105","62.25033388","25.76847107","51"
"105","62.2499839355204","25.76676757461","52"
"105","62.248129348739","25.7620082067204","53"
"105","62.2463149716623","25.7589653169978","54"
"105","62.2430375218969","25.7522969666015","55"
"105","62.2406377371537","25.747521165335","56"
"105","62.2385595298106","25.7433687156039","57"
"105","62.2395653864618","25.7327615959063","58"
"105","62.2398330546473","25.7276816361322","59"
"105","62.23991868","25.72639094","60"
"105","62.23992742","25.7259752","61"
"105","62.23992992","25.72560505","62"
"105","62.23995491","25.72535024","63"
"105","62.23990494","25.72533147","64"
"105","62.23968381","25.72523491","65"
"105","62.23955513","25.72518395","66"
"105","62.2394133632687","25.7251932126351","67"
"105","62.2374906143345","25.7202028225976","68"
"105","62.23711308","25.71944784","69"
"105","62.23681822","25.71887385","70"
"105","62.23657333","25.71842324","71"
"105","62.23650586","25.71828377","72"
"105","62.2364334","25.71816575","73"
"105","62.23632344","25.71804773","74"
"105","62.23625847","25.71799945","75"
"105","62.2360881875367","25.7179529051695","76"
"105","62.2327643502753","25.7175048220645","77"
"105","62.2305275267924","25.7104354377672","78"
"105","62.2323300436053","25.7066736870953","79"
"105","62.2348124244874","25.6993433630493","80"
"105","62.2370567953067","25.6944773126389","81"
"105","62.23726145","25.69343153","82"
"105","62.23736765","25.69286022","83"
"105","62.2377522195018","25.6904438361647","84"
"105","62.2391859067909","25.6852565780482","85"
"105","62.2403652473316","25.6785277808485","86"
"105","62.24042088","25.67814965","87"
"105","62.24049583","25.67773659","88"
"105","62.2405508","25.67752738","89"
"105","62.24067822","25.67721087","90"
"105","62.2408956","25.67687828","91"
"105","62.2422723472444","25.6753069697623","92"
"105","62.2447184934816","25.6740017238194","93"
"105","62.2446103264459","25.6805291370365","94"
"105","62.2437026812586","25.6927857865147","95"
"105","62.2458402010086","25.6887290070866","96"
"105","62.2478441122265","25.6882869245884","97"
"105","62.2497534160165","25.6900656221937","98"
"106","62.2695234133655","25.8222370711739","1"
"106","62.2705584403462","25.8160569916421","2"
"106","62.2711778668929","25.8092209027041","3"
"106","62.2741947577637","25.8079411841911","4"
"106","62.27527457","25.80965943","5"
"106","62.2765265351758","25.8115600580892","6"
"106","62.27543586","25.80987439","7"
"106","62.274064081058","25.8077219430127","8"
"106","62.27332539","25.80652857","9"
"106","62.27255667","25.80539131","10"
"106","62.27196265","25.80441499","11"
"106","62.27184783","25.80424333","12"
"106","62.27171804","25.80412531","13"
"106","62.27161821","25.80405021","14"
"106","62.27150339","25.8038249","15"
"106","62.27144349","25.80362106","16"
"106","62.2714335","25.80322409","17"
"106","62.2715272551195","25.8025119878148","18"
"106","62.2707308575292","25.798690521481","19"
"106","62.2672396420677","25.8013525209686","20"
"106","62.26690777","25.80140931","21"
"106","62.26665314","25.80131275","22"
"106","62.26651334","25.80126983","23"
"106","62.26626869","25.80106599","24"
"106","62.26609894","25.80090505","25"
"106","62.26575942","25.80054027","26"
"106","62.26471589","25.79897386","27"
"106","62.2638958466794","25.7978787873706","28"
"106","62.2608167091359","25.786104765834","29"
"106","62.2602061966008","25.780218439694","30"
"106","62.2577292850814","25.7780439181106","31"
"106","62.2525094580477","25.774181355594","32"
"106","62.2499839355204","25.76676757461","33"
"106","62.248129348739","25.7620082067204","34"
"106","62.2463149716623","25.7589653169978","35"
"106","62.2430375218969","25.7522969666015","36"
"106","62.2409399637272","25.7481224847704","37"
"106","62.2385194758183","25.7421191856005","38"
"106","62.2395653864618","25.7327615959063","39"
"106","62.2398330546473","25.7276816361322","40"
"106","62.24000506","25.72581065","41"
"106","62.24008501","25.72489334","42"
"106","62.2400975","25.72444273","43"
"106","62.2402395230197","25.7223732617889","44"
"106","62.2419005125398","25.7155879157308","45"
"106","62.24213514","25.71505858","46"
"106","62.24221509","25.71480913","47"
"106","62.24232627","25.71446044","48"
"106","62.24240372","25.71421905","49"
"106","62.24247242","25.71403398","50"
"106","62.24261858","25.71335806","51"
"106","62.2426598","25.71314348","52"
"106","62.24271102","25.71284039","53"
"106","62.24274224","25.71253193","54"
"106","62.2427832435689","25.7117880213846","55"
"106","62.24283516","25.71082174","56"
"106","62.24284016","25.71030676","57"
"106","62.24283016","25.70967912","58"
"106","62.24279019","25.70896565","59"
"106","62.24275271","25.70835947","60"
"106","62.24272773","25.70802688","61"
"106","62.24269525","25.70746898","62"
"106","62.24268776","25.70712566","63"
"106","62.24267277","25.70656776","64"
"106","62.24266777","25.70624053","65"
"106","62.24266277","25.70578992","66"
"106","62.24265027","25.7054466","67"
"106","62.24264279","25.70507645","68"
"106","62.24264528","25.70489406","69"
"106","62.2434060155657","25.7049859511951","70"
"106","62.24402525","25.7050224","71"
"106","62.24445494","25.70510823","72"
"106","62.24502453","25.70520479","73"
"106","62.24549418","25.70523698","74"
"106","62.24575398","25.7052799","75"
"106","62.24604376","25.70532281","76"
"106","62.24628857","25.7052799","77"
"106","62.24662831","25.70507605","78"
"106","62.24750261","25.70442963","79"
"106","62.24766247","25.70433844","80"
"106","62.2479369089291","25.7040503441617","81"
"106","62.2512827894327","25.7014377783229","82"
"106","62.2533045533884","25.6998596821217","83"
"106","62.2574680154646","25.696527470426","84"
"106","62.2608832070969","25.6969742800247","85"
"106","62.2683624372188","25.6934142394113","86"
"106","62.2711601011962","25.6926048676624","87"
"106","62.277246207558","25.6928109022158","88"
"106","62.2839424287548","25.7043721735292","89"
"106","62.2879307831724","25.7111648430992","90"
"106","62.2875326323666","25.7157473431387","91"
"106","62.2893537410827","25.7164614633109","92"
"106","62.2921304348923","25.7283032018293","93"
"106","62.2939693024471","25.7354864584451","94"
"106","62.2916118906111","25.7381405211951","95"
"106","62.2880713509985","25.7428926416292","96"
"107","62.2244518651199","25.805072004543","1"
"107","62.2212911714198","25.8029383499498","2"
"107","62.2189804888955","25.7958274464948","3"
"107","62.21868249","25.79492019","4"
"107","62.21809241","25.79346107","5"
"107","62.21769234","25.79232918","6"
"107","62.21753981","25.79169082","7"
"107","62.2174198","25.79103635","8"
"107","62.21736478","25.79035507","9"
"107","62.21735228","25.79007076","10"
"107","62.21734478","25.78963624","11"
"107","62.21739479","25.78863846","12"
"107","62.2174573","25.78798936","13"
"107","62.21749231","25.78721152","14"
"107","62.21747481","25.78638539","15"
"107","62.2174448","25.78574167","16"
"107","62.21739479","25.78515695","17"
"107","62.21731477","25.78447031","18"
"107","62.21718975","25.78351544","19"
"107","62.21734978","25.78345106","20"
"107","62.2176190770462","25.783324260347","21"
"107","62.22076691863553","25.78391771566993","22"
"107","62.224747785319295","25.7863099290985","23"
"107","62.226427470554","25.7828268334325","24"
"107","62.2270820293736","25.7729676729584","25"
"107","62.2316435214353","25.7684013858391","26"
"107","62.2386938478508","25.7606821647942","27"
"107","62.2422572595073","25.7618934719171","28"
"107","62.2452754327185","25.7597601569877","29"
"107","62.2430375218969","25.7522969666015","30"
"107","62.2406377371537","25.747521165335","31"
"108","62.1383583234882","25.7676796147586","1"
"108","62.1410981373678","25.7703547851831","2"
"108","62.1434636551115","25.772865928706","3"
"108","62.145421678203","25.769611412353","4"
"108","62.1430022602354","25.7621901138966","5"
"108","62.14277411","25.76207704","6"
"108","62.1425034","25.76178736","7"
"108","62.14221262","25.76127237","8"
"108","62.14204217","25.76090759","9"
"108","62.14189176","25.76062864","10"
"108","62.14179651","25.76047844","11"
"108","62.14163107","25.76022095","12"
"108","62.1409743","25.75963086","13"
"108","62.14046291","25.75921244","14"
"108","62.1399465","25.75899786","15"
"108","62.1397259","25.7589764","16"
"108","62.13937493","25.75893349","17"
"108","62.13906407","25.75880474","18"
"108","62.13891365","25.75869746","19"
"108","62.138951212497","25.7582732402075","20"
"108","62.13917081","25.75661925","21"
"108","62.13925103","25.75399069","22"
"108","62.13925604","25.75139431","23"
"108","62.13920089","25.74798254","24"
"108","62.13918083","25.74568657","25"
"108","62.13915577","25.74401287","26"
"108","62.13916579","25.74347643","27"
"108","62.13915075","25.74328331","28"
"108","62.13937637","25.74304728","29"
"108","62.13997803","25.74285416","30"
"108","62.1401073675765","25.7426056485017","31"
"108","62.14027871","25.74278519","32"
"108","62.14051936","25.74273155","33"
"108","62.1409004","25.74265644","34"
"108","62.14124132","25.74257062","35"
"108","62.14141178","25.74262426","36"
"108","62.1417577","25.74289248","37"
"108","62.1433830157546","25.7442975148012","38"
"108","62.14375298","25.7447593","39"
"108","62.14405878","25.74528501","40"
"108","62.14453502","25.74613259","41"
"108","62.14486086","25.74689433","42"
"108","62.1451115","25.74733422","43"
"108","62.14555263","25.74806378","44"
"108","62.14609401","25.7488899","45"
"108","62.14633963","25.74929759","46"
"108","62.14684591","25.74984476","47"
"108","62.147141945333","25.7499874681723","48"
"108","62.14834293","25.75105337","49"
"108","62.15006713","25.75225499","50"
"108","62.1521400526501","25.7536212994531","51"
"108","62.15263671","25.75395865","52"
"108","62.15314789","25.7542376","53"
"108","62.15390964","25.75443072","54"
"108","62.15484174","25.75462384","55"
"108","62.15551325","25.75477404","56"
"108","62.15609454","25.75496716","57"
"108","62.15644531","25.75503154","58"
"108","62.15681612","25.75492425","59"
"108","62.1573728276851","25.754338920443","60"
"108","62.15789591","25.75380885","61"
"108","62.15861745","25.75315439","62"
"108","62.15907342","25.75268232","63"
"108","62.15943919","25.752339","64"
"108","62.1619112287033","25.7506824039779","65"
"108","62.16321102","25.7499744","66"
"108","62.16551548","25.74851527","67"
"108","62.16678787","25.74763551","68"
"108","62.16736894","25.74727073","69"
"108","62.1681170167154","25.7469382829579","70"
"108","62.16964822","25.74643744","71"
"108","62.1706645612924","25.746159399232","72"
"108","62.17093295","25.74608339","73"
"108","62.1712535","25.74591173","74"
"108","62.17148389","25.74579371","75"
"108","62.17189459","25.74538601","76"
"108","62.17231529","25.74497832","77"
"108","62.1745566852683","25.7423418540249","78"
"108","62.1766590430191","25.7395649864447","79"
"108","62.17723812","25.73830498","80"
"108","62.17752355","25.73767198","81"
"108","62.17800427","25.7365991","82"
"108","62.17826966","25.73588027","83"
"108","62.17846495","25.73536528","84"
"108","62.17969172","25.73111666","85"
"108","62.17977184","25.73117031","86"
"108","62.17986197","25.73111666","87"
"108","62.17987198","25.73085917","88"
"108","62.17985696","25.7307197","89"
"108","62.1801490286456","25.7296419351281","90"
"108","62.18090837","25.72684468","91"
"108","62.18131894","25.72508515","92"
"108","62.18169946","25.72387279","93"
"108","62.18223518","25.72278918","94"
"108","62.1834231610281","25.7206324896605","95"
"108","62.18381727","25.71993531","96"
"108","62.18428787","25.71917357","97"
"108","62.1871518332688","25.7156209589963","98"
"108","62.18843982","25.71400772","99"
"108","62.18864005","25.71370195","100"
"108","62.18880273","25.71313332","101"
"108","62.18892286","25.71258615","102"
"108","62.1890975887173","25.7116647039733","103"
"108","62.18952604","25.70936214","104"
"108","62.18963365","25.70838581","105"
"108","62.18969372","25.70756506","106"
"108","62.1897702982953","25.706395014044","107"
"108","62.1898564","25.70527445","108"
"108","62.18998404","25.70338081","109"
"108","62.1900391","25.70238839","110"
"108","62.19009165","25.70159983","111"
"108","62.19012919","25.70102047","112"
"108","62.19014922","25.70072006","113"
"108","62.1906857976411","25.701224912592","114"
"108","62.2155447537345","25.7151751504026","115"
"108","62.21660034","25.71522106","116"
"108","62.21823064","25.71625103","117"
"108","62.22022087","25.71792472","118"
"108","62.2214744408885","25.7187546740446","119"
"108","62.2245757147552","25.7195471972292","120"
"108","62.2302374341455","25.7206947906553","121"
"108","62.2342750055432","25.7302327708397","122"
"108","62.2349171086535","25.7388276925072","123"
"108","62.2375359715794","25.7413403242564","124"
"108","62.2408291494203","25.7479020680277","125"
"108","62.2438518045278","25.7539175916026","126"
"108","62.245415320955","25.7457078999245","127"
"108","62.24786010591171","25.74058390781386","128"
"108","62.248739127619","25.73804910546","129"
"108","62.2498511728564","25.7325241650065","130"
"108","62.24970769","25.73207732","131"
"108","62.24956282","25.73159453","132"
"108","62.24941295","25.73126193","133"
"108","62.24928806","25.7309508","134"
"108","62.24911821","25.73076841","135"
"108","62.24886843","25.73068257","136"
"108","62.24860865","25.73063966","137"
"108","62.2484288","25.73063966","138"
"108","62.24822897","25.73060747","139"
"108","62.24804912","25.73053237","140"
"108","62.24782431","25.7303929","141"
"108","62.24719482","25.72965261","142"
"108","62.24697","25.72932001","143"
"108","62.2464068370281","25.7288517133088","144"
"109","62.161830938731","25.9171591255905","1"
"109","62.233105843358","25.8979545226755","2"
"109","62.2354087609224","25.88393605718","3"
"109","62.2489438941983","25.868517558911","4"
"109","62.2594211008779","25.7770106234039","5"
"109","62.2414794319479","25.7500510430261","6"
"110","62.369914388492","25.7791419837379","1"
"110","62.3750897504578","25.7696507692928","2"
"110","62.3759584992889","25.7591089329815","3"
"110","62.3727345003928","25.7503878440415","4"
"110","62.3641060127572","25.7538508942098","5"
"110","62.3596132652428","25.7567069684287","6"
"110","62.3545502786573","25.763062551931","7"
"110","62.3470391609041","25.7729225817348","8"
"110","62.3423658904566","25.7745883523584","9"
"110","62.3322927362727","25.7758155011595","10"
"110","62.3294833884971","25.7723430545988","11"
"110","62.3268114248249","25.7690406241883","12"
"110","62.3224856287739","25.7593646831796","13"
"110","62.3201564506641","25.7525481245996","14"
"110","62.3182048645318","25.7495089898469","15"
"110","62.3165292000635","25.7459257177397","16"
"110","62.315671092813","25.7410026520429","17"
"110","62.3140707374106","25.7320047551675","18"
"110","62.3106139812434","25.7269766929532","19"
"110","62.3077841087352","25.7252279845622","20"
"110","62.3051367054526","25.7255716742177","21"
"110","62.2995847949368","25.7274338498288","22"
"110","62.2970976794418","25.7306542625775","23"
"110","62.2939693024471","25.7354864584451","24"
"110","62.2916118906111","25.7381405211951","25"
"110","62.2880713509985","25.7428926416292","26"
"110","62.2815046753539","25.7507272032034","27"
"110","62.2787811438371","25.7553019833111","28"
"110","62.2768833142856","25.7604081436451","29"
"110","62.276587","25.76121376","30"
"110","62.27631748","25.76196478","31"
"110","62.27618272","25.76230274","32"
"110","62.27597559","25.76283918","33"
"110","62.2758558","25.76320396","34"
"110","62.27573851","25.76354728","35"
"110","62.27562371","25.76390133","36"
"110","62.27553886","25.76415346","37"
"110","62.27542655","25.76453434","38"
"110","62.27534669","25.76485084","39"
